Age,Agency_Code,Type,Commision,Channel,Duration,Sales,Destination,Claimed,Product_Name,Claimed_Amount
36,EPX,Travel Agency,0,Online,81,28,ASIA,No,Customised Plan,0
58,CWT,Travel Agency,47.52,Online,51,79.2,EUROPE,Yes,Customised Plan,4313
60,C2B,Airlines,83.25,Online,388,333,ASIA,Yes,Gold Plan,5636
31,CWT,Travel Agency,29.7,Online,10,49.5,ASIA,Yes,Customised Plan,4066
29,EPX,Travel Agency,0,Online,25,20,ASIA,No,Customised Plan,0
48,JZI,Airlines,6.3,Online,4,18,ASIA,No,Bronze Plan,0
48,C2B,Airlines,2.64,Online,24,7.55,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,14,28,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,7,44,ASIA,No,Customised Plan,0
26,CWT,Travel Agency,41.58,Online,10,69.3,Americas,Yes,Customised Plan,4288
34,C2B,Airlines,11.75,Online,29,47,ASIA,No,Bronze Plan,0
56,C2B,Airlines,18,Online,60,72,ASIA,Yes,Silver Plan,5295
26,C2B,Airlines,46.25,Online,154,185,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,28,0,ASIA,No,Cancellation Plan,0
41,JZI,Airlines,6.3,Online,8,18,ASIA,No,Bronze Plan,0
31,CWT,Travel Agency,5.94,Online,4,0,Americas,No,Customised Plan,0
40,EPX,Travel Agency,0,Online,63,112,Americas,No,Customised Plan,0
31,C2B,Airlines,54,Online,364,216,ASIA,Yes,Silver Plan,5404
36,EPX,Travel Agency,0,Online,5,20,ASIA,No,Customised Plan,0
26,C2B,Airlines,18,Online,41,72,ASIA,No,Bronze Plan,0
61,JZI,Airlines,11.55,Online,13,168,ASIA,No,Bronze Plan,0
35,EPX,Travel Agency,0,Online,47,52,ASIA,No,Customised Plan,0
32,EPX,Travel Agency,0,Online,28,10,ASIA,Yes,Cancellation Plan,3806
36,EPX,Travel Agency,0,Online,123,52,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,25,10,ASIA,No,Cancellation Plan,0
35,C2B,Airlines,54,Online,367,216,ASIA,Yes,Silver Plan,5258
60,JZI,Airlines,7.7,Online,8,22,ASIA,No,Bronze Plan,0
23,C2B,Airlines,11.86,Online,14,47.45,ASIA,No,Gold Plan,0
36,EPX,Travel Agency,0,Online,12,15,ASIA,No,Cancellation Plan,0
44,JZI,Airlines,58.45,Online,36,167,EUROPE,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,45,106,ASIA,No,Customised Plan,0
56,C2B,Airlines,12.13,Online,17,48.5,ASIA,Yes,Silver Plan,5135
42,C2B,Airlines,12.38,Online,17,49.5,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,55,100,EUROPE,Yes,Customised Plan,4452
37,C2B,Airlines,49.6,Online,0,124,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,107,88,EUROPE,Yes,Customised Plan,4437
34,C2B,Airlines,9.2,Online,33,23,ASIA,No,Bronze Plan,0
53,C2B,Airlines,72.94,Online,368,291.75,ASIA,No,Silver Plan,0
48,C2B,Airlines,1.83,Online,3,5.23,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,72,93,EUROPE,Yes,Customised Plan,4445
35,EPX,Travel Agency,0,Online,8,10,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,29,101,EUROPE,No,Customised Plan,0
39,C2B,Airlines,83.25,Online,365,333,ASIA,Yes,Gold Plan,5569
29,C2B,Airlines,5,Online,19,20,ASIA,Yes,Bronze Plan,4680
36,EPX,Travel Agency,0,Online,8,11,ASIA,No,Cancellation Plan,0
48,CWT,Travel Agency,32.68,Online,8,86,EUROPE,Yes,Gold Plan,5551
54,JZI,Airlines,9.1,Online,20,26,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,25,112,ASIA,No,Customised Plan,0
31,CWT,Travel Agency,71.28,Online,41,118.8,EUROPE,Yes,Customised Plan,4059
28,C2B,Airlines,6.75,Online,10,27,ASIA,Yes,Bronze Plan,4576
53,C2B,Airlines,5.63,Online,5,22.5,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,5,46,ASIA,Yes,Customised Plan,4383
54,CWT,Travel Agency,27.3,Online,37,161,ASIA,Yes,Gold Plan,5788
55,C2B,Airlines,97.34,Online,385,389.35,ASIA,No,Gold Plan,0
72,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5381
36,EPX,Travel Agency,0,Online,59,20,ASIA,No,Customised Plan,0
31,CWT,Travel Agency,71.28,Online,78,118.8,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,10,56,ASIA,Yes,Customised Plan,4469
43,JZI,Airlines,6.3,Online,3,18,ASIA,No,Bronze Plan,0
23,C2B,Airlines,6.75,Online,10,27,ASIA,Yes,Bronze Plan,4813
35,EPX,Travel Agency,34,Online,8,209.6,ASIA,No,Cancellation Plan,0
48,C2B,Airlines,3.92,Online,27,11.19,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,77,28,ASIA,No,Customised Plan,0
71,CWT,Travel Agency,100.98,Online,73,168.3,Americas,Yes,Customised Plan,4349
49,C2B,Airlines,7.64,Online,128,30.55,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,84,22,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,24,33,ASIA,No,Customised Plan,0
58,CWT,Travel Agency,11.88,Online,15,19.8,EUROPE,No,Customised Plan,0
54,JZI,Airlines,9.1,Online,11,26,ASIA,No,Bronze Plan,0
25,C2B,Airlines,3.38,Online,3,13.5,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,66,113,EUROPE,No,Cancellation Plan,0
33,C2B,Airlines,11.88,Online,10,47.5,ASIA,Yes,Silver Plan,5178
36,EPX,Travel Agency,0,Online,3,31,ASIA,No,Customised Plan,0
43,JZI,Airlines,6.3,Online,2,18,ASIA,No,Bronze Plan,0
41,JZI,Airlines,15.4,Online,67,44,ASIA,No,Bronze Plan,0
43,C2B,Airlines,20.38,Online,45,81.5,ASIA,Yes,Silver Plan,5337
36,EPX,Travel Agency,0,Online,6,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,218,21,ASIA,No,Customised Plan,0
48,C2B,Airlines,3.01,Online,78,10.74,ASIA,No,Customised Plan,0
40,C2B,Airlines,15.5,Online,12,62,ASIA,No,Silver Plan,0
63,JZI,Airlines,7.7,Online,8,22,ASIA,No,Bronze Plan,0
24,C2B,Airlines,20.38,Online,385,81.5,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,31,0,ASIA,No,Cancellation Plan,0
30,C2B,Airlines,11.38,Online,19,45.5,ASIA,Yes,Bronze Plan,4532
26,C2B,Airlines,5.25,Online,90,21,ASIA,No,Bronze Plan,0
59,C2B,Airlines,41.25,Online,78,165,ASIA,No,Bronze Plan,0
31,CWT,Travel Agency,23.76,Online,7,39.6,Americas,Yes,Customised Plan,4249
36,EPX,Travel Agency,0,Online,31,80,EUROPE,No,Cancellation Plan,0
23,EPX,Travel Agency,0,Online,4,10,ASIA,No,Cancellation Plan,0
40,JZI,Airlines,7.7,Online,40,22,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,23,26,ASIA,No,Customised Plan,0
45,EPX,Travel Agency,0,Online,51,112,Americas,Yes,Customised Plan,4441
65,CWT,Travel Agency,10.5,Offline,48,30,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,389,62,Americas,No,Customised Plan,0
31,C2B,Airlines,72.94,Online,365,291.75,ASIA,Yes,Silver Plan,5052
36,EPX,Travel Agency,0,Online,49,38,ASIA,No,Customised Plan,0
28,CWT,Travel Agency,17.82,Online,12,29.7,ASIA,Yes,Customised Plan,4330
36,EPX,Travel Agency,0,Online,2,20,ASIA,No,Cancellation Plan,0
52,C2B,Airlines,63.21,Online,369,252.85,ASIA,Yes,Silver Plan,5423
36,EPX,Travel Agency,0,Online,63,51,EUROPE,Yes,Customised Plan,4403
36,EPX,Travel Agency,0,Online,70,20,ASIA,No,Customised Plan,0
20,C2B,Airlines,23.75,Online,79,95,ASIA,No,Silver Plan,0
46,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5443
34,JZI,Airlines,48.3,Online,83,138,Americas,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,57,65,Americas,Yes,Cancellation Plan,3607
36,EPX,Travel Agency,0,Online,47,20,ASIA,Yes,Cancellation Plan,3901
54,JZI,Airlines,7.7,Online,46,22,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,28,12,ASIA,No,Cancellation Plan,0
27,C2B,Airlines,7.5,Online,4,30,ASIA,Yes,Silver Plan,5402
35,C2B,Airlines,8.38,Online,13,33.5,ASIA,Yes,Bronze Plan,4598
36,JZI,Airlines,7.7,Online,25,22,ASIA,No,Bronze Plan,0
32,CWT,Travel Agency,47.52,Online,10,79.2,Americas,No,Customised Plan,0
37,CWT,Travel Agency,23.76,Online,22,39.6,ASIA,No,Customised Plan,0
47,EPX,Travel Agency,0,Online,13,10,ASIA,No,Cancellation Plan,0
48,C2B,Airlines,0.38,Online,276,1.35,ASIA,No,Customised Plan,0
27,C2B,Airlines,46.96,Online,368,187.85,ASIA,Yes,Silver Plan,5232
36,EPX,Travel Agency,0,Online,36,32,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,35,85,EUROPE,Yes,Customised Plan,4449
28,CWT,Travel Agency,6.75,Online,3,42,ASIA,No,Silver Plan,0
30,C2B,Airlines,5.25,Online,6,21,ASIA,Yes,Bronze Plan,4923
36,EPX,Travel Agency,0,Online,75,95,EUROPE,Yes,Customised Plan,4421
30,EPX,Travel Agency,0,Online,10,10,ASIA,No,Cancellation Plan,0
38,CWT,Travel Agency,30.55,Online,29,47,EUROPE,Yes,Silver Plan,5477
36,EPX,Travel Agency,0,Online,139,42,Americas,No,Customised Plan,0
23,EPX,Travel Agency,0,Online,8,59,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,55,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,24,20,ASIA,No,Customised Plan,0
23,EPX,Travel Agency,0,Online,101,65,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,12,20,ASIA,No,Customised Plan,0
49,C2B,Airlines,6.75,Online,11,27,ASIA,No,Bronze Plan,0
11,C2B,Airlines,15.75,Online,27,63,ASIA,No,Silver Plan,0
63,EPX,Travel Agency,0,Online,9,12,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,10,80,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,12,11,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,26,13,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,83,55,EUROPE,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,63,10,ASIA,No,Cancellation Plan,0
26,C2B,Airlines,70.2,Online,398,280.8,ASIA,Yes,Silver Plan,5401
24,EPX,Travel Agency,0,Online,11,27,ASIA,No,Customised Plan,0
42,EPX,Travel Agency,0,Online,28,10,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,20,66,ASIA,Yes,Customised Plan,4245
41,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5180
36,EPX,Travel Agency,0,Online,29,30,ASIA,No,Cancellation Plan,0
40,C2B,Airlines,7.25,Online,4,29,ASIA,Yes,Silver Plan,5343
36,EPX,Travel Agency,0,Online,14,27,ASIA,No,Customised Plan,0
24,CWT,Travel Agency,95.04,Online,19,158.4,Americas,Yes,Customised Plan,4397
36,EPX,Travel Agency,0,Online,64,31,ASIA,No,Customised Plan,0
64,CWT,Travel Agency,23.76,Online,38,52,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,12,39,ASIA,No,Cancellation Plan,0
28,EPX,Travel Agency,0,Online,125,112,Americas,Yes,Customised Plan,4448
26,EPX,Travel Agency,0,Online,31,96,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,76,70,ASIA,Yes,Customised Plan,4276
36,EPX,Travel Agency,0,Online,81,20,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,23,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,22,32,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,11,19,ASIA,No,Cancellation Plan,0
40,C2B,Airlines,3.75,Online,2,15,ASIA,No,Silver Plan,0
30,EPX,Travel Agency,0,Online,18,28,ASIA,No,Customised Plan,0
27,EPX,Travel Agency,0,Offline,19,33,ASIA,Yes,Customised Plan,4188
34,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
26,CWT,Travel Agency,132.99,Online,368,204.6,ASIA,Yes,Gold Plan,5853
28,EPX,Travel Agency,0,Online,70,112,Americas,No,Customised Plan,0
69,JZI,Airlines,7.7,Online,10,22,ASIA,No,Bronze Plan,0
34,CWT,Travel Agency,23.73,Online,12,36.5,ASIA,No,Gold Plan,0
25,C2B,Airlines,15.5,Online,66,62,ASIA,Yes,Bronze Plan,4650
46,C2B,Airlines,13.31,Online,64,53.25,ASIA,Yes,Bronze Plan,4810
29,C2B,Airlines,10.38,Online,15,41.5,ASIA,No,Silver Plan,0
29,C2B,Airlines,15.5,Online,73,62,ASIA,Yes,Silver Plan,5281
26,C2B,Airlines,7.47,Online,106,20.87,ASIA,Yes,Bronze Plan,4754
39,C2B,Airlines,34.13,Online,55,136.5,ASIA,No,Gold Plan,0
28,C2B,Airlines,13.25,Online,21,53,ASIA,Yes,Bronze Plan,4721
48,C2B,Airlines,64.8,Online,382,259.2,ASIA,Yes,Silver Plan,5327
36,EPX,Travel Agency,0,Online,48,20,ASIA,No,Customised Plan,0
58,CWT,Travel Agency,10.5,Offline,17,30,ASIA,Yes,Customised Plan,4084
25,EPX,Travel Agency,0,Online,381,73,Americas,Yes,Cancellation Plan,3741
28,EPX,Travel Agency,0,Online,190,22,Americas,No,Cancellation Plan,0
28,EPX,Travel Agency,0,Online,79,80,Americas,No,Cancellation Plan,0
36,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5333
24,C2B,Airlines,5.53,Online,31,22.1,ASIA,Yes,Bronze Plan,4748
36,EPX,Travel Agency,0,Online,303,84,EUROPE,Yes,Customised Plan,4275
36,EPX,Travel Agency,0,Online,10,31,ASIA,No,Cancellation Plan,0
37,EPX,Travel Agency,0,Online,45,13,ASIA,No,Cancellation Plan,0
22,CWT,Travel Agency,10.64,Online,28,28,ASIA,No,Bronze Plan,0
24,EPX,Travel Agency,0,Online,39,10,ASIA,No,Cancellation Plan,0
36,CWT,Travel Agency,35.64,Online,134,59.4,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,38,12,ASIA,No,Cancellation Plan,0
35,EPX,Travel Agency,0,Online,17,38,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,118,28,Americas,No,Cancellation Plan,0
69,C2B,Airlines,12.45,Online,12,49.8,ASIA,Yes,Silver Plan,5035
35,CWT,Travel Agency,23.76,Online,25,39.6,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,24,51,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,137,78,ASIA,No,Customised Plan,0
51,CWT,Travel Agency,83.16,Online,34,138.6,ASIA,Yes,Customised Plan,4142
22,C2B,Airlines,7.38,Online,30,29.5,ASIA,Yes,Bronze Plan,4554
48,C2B,Airlines,0.25,Online,12,184,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,21,78,EUROPE,No,Cancellation Plan,0
37,JZI,Airlines,12.25,Online,11,25.87,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,105,20,ASIA,No,Customised Plan,0
32,C2B,Airlines,20.64,Online,24,82.55,ASIA,Yes,Silver Plan,5256
44,JZI,Airlines,6.3,Online,2,18,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,21,40,ASIA,No,Cancellation Plan,0
28,C2B,Airlines,4,Online,6,16,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,15,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,31,Online,21,206.6,ASIA,No,Customised Plan,0
52,CWT,Travel Agency,23.76,Online,34,39.6,ASIA,No,Customised Plan,0
29,C2B,Airlines,17.39,Online,48,69.55,ASIA,No,Bronze Plan,0
21,C2B,Airlines,5,Online,9,20,ASIA,Yes,Bronze Plan,4888
38,C2B,Airlines,63.21,Online,366,252.85,ASIA,Yes,Silver Plan,5038
34,EPX,Travel Agency,0,Offline,10,20,ASIA,Yes,Customised Plan,4227
28,C2B,Airlines,20.64,Online,16,82.55,ASIA,Yes,Silver Plan,5105
26,C2B,Airlines,8.38,Online,30,33.5,ASIA,Yes,Bronze Plan,4589
36,EPX,Travel Agency,0,Online,5,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,8,69,ASIA,No,Cancellation Plan,0
22,JZI,Airlines,30.45,Online,47,158,EUROPE,No,Bronze Plan,0
32,C2B,Airlines,54,Online,390,216,ASIA,No,Silver Plan,0
29,EPX,Travel Agency,0,Online,31,20,ASIA,No,Customised Plan,0
30,C2B,Airlines,13.49,Online,28,53.95,ASIA,No,Silver Plan,0
37,C2B,Airlines,5.63,Online,5,22.5,ASIA,Yes,Silver Plan,5351
36,EPX,Travel Agency,0,Online,40,39,ASIA,No,Customised Plan,0
44,C2B,Airlines,63.21,Online,419,252.85,ASIA,Yes,Silver Plan,5280
31,CWT,Travel Agency,41.58,Online,224,69.3,Americas,No,Customised Plan,0
40,JZI,Airlines,7.7,Online,9,22,ASIA,No,Bronze Plan,0
48,CWT,Travel Agency,10.64,Online,20,28,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,18,20,ASIA,No,Customised Plan,0
30,CWT,Travel Agency,23.76,Online,36,39.6,EUROPE,No,Customised Plan,0
30,C2B,Airlines,5.75,Online,20,23,ASIA,Yes,Bronze Plan,4721
36,EPX,Travel Agency,0,Online,127,16,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,12,52,ASIA,No,Customised Plan,0
62,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5022
36,EPX,Travel Agency,0,Online,6,24,ASIA,No,Cancellation Plan,0
38,JZI,Airlines,7.7,Online,72,22,ASIA,No,Bronze Plan,0
25,EPX,Travel Agency,0,Online,55,10,ASIA,No,Cancellation Plan,0
30,EPX,Travel Agency,0,Online,49,16,ASIA,No,Cancellation Plan,0
51,CWT,Travel Agency,10.5,Offline,47,30,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,25,79,ASIA,Yes,Customised Plan,4084
45,C2B,Airlines,20.38,Online,20,81.5,ASIA,Yes,Silver Plan,5435
36,EPX,Travel Agency,0,Online,105,17,ASIA,No,Cancellation Plan,0
48,CWT,Travel Agency,10.64,Online,27,28,ASIA,Yes,Bronze Plan,4638
51,CWT,Travel Agency,41.58,Online,29,69.3,EUROPE,No,Customised Plan,0
35,EPX,Travel Agency,0,Online,4,10,ASIA,No,Cancellation Plan,0
28,C2B,Airlines,20.38,Online,29,81.5,ASIA,Yes,Silver Plan,5348
28,C2B,Airlines,46.96,Online,367,187.85,ASIA,Yes,Silver Plan,5240
25,C2B,Airlines,23,Online,34,164,ASIA,No,Bronze Plan,0
49,C2B,Airlines,9.2,Online,368,23,ASIA,No,Bronze Plan,0
23,EPX,Travel Agency,0,Online,65,19,ASIA,No,Cancellation Plan,0
36,C2B,Airlines,22,Online,17,88,ASIA,No,Gold Plan,0
48,CWT,Travel Agency,18.62,Online,55,49,ASIA,No,Gold Plan,0
36,EPX,Travel Agency,0,Online,138,17,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,22,195,ASIA,No,Customised Plan,0
28,C2B,Airlines,97.34,Online,367,389.35,ASIA,Yes,Gold Plan,5589
36,EPX,Travel Agency,0,Online,25,90,EUROPE,No,Customised Plan,0
48,C2B,Airlines,0.09,Online,4580,0.32,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,33,25,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,25,21,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,90,16,ASIA,No,Cancellation Plan,0
35,CWT,Travel Agency,132.99,Online,365,204.6,ASIA,Yes,Gold Plan,5821
28,CWT,Travel Agency,41.58,Online,20,0,ASIA,No,Customised Plan,0
45,JZI,Airlines,6.3,Online,9,18,ASIA,No,Bronze Plan,0
30,CWT,Travel Agency,41.27,Online,156,63.5,Americas,No,Silver Plan,0
27,C2B,Airlines,10,Online,13,40,ASIA,Yes,Bronze Plan,4653
36,EPX,Travel Agency,0,Online,2,14,ASIA,No,Cancellation Plan,0
52,C2B,Airlines,5,Online,11,20,ASIA,Yes,Bronze Plan,4992
36,C2B,Airlines,27.25,Online,55,109,ASIA,Yes,Silver Plan,5264
57,C2B,Airlines,11.75,Online,16,47,ASIA,Yes,Bronze Plan,5000
36,EPX,Travel Agency,0,Online,53,22.87,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,4,40,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,9,87,ASIA,Yes,Customised Plan,4281
65,EPX,Travel Agency,0,Online,9,20,ASIA,No,Customised Plan,0
48,C2B,Airlines,6.63,Online,13,26.5,ASIA,No,Bronze Plan,0
32,C2B,Airlines,59.88,Online,365,239.5,ASIA,No,Gold Plan,0
36,EPX,Travel Agency,0,Online,26,24,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,67,25,ASIA,No,Cancellation Plan,0
26,C2B,Airlines,7.25,Online,17,29,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,2,47,ASIA,No,Cancellation Plan,0
65,EPX,Travel Agency,0,Online,43,25,ASIA,No,Customised Plan,0
74,C2B,Airlines,6.63,Online,52,26.5,ASIA,Yes,Bronze Plan,4992
36,EPX,Travel Agency,0,Online,43,0,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,2,0,ASIA,No,Customised Plan,0
36,C2B,Airlines,4.63,Online,12,18.5,ASIA,Yes,Silver Plan,5049
22,C2B,Airlines,11.75,Online,16,47,ASIA,Yes,Bronze Plan,4971
22,EPX,Travel Agency,0,Online,20,27,Americas,No,Cancellation Plan,0
44,JZI,Airlines,7.7,Online,10,22,ASIA,No,Bronze Plan,0
48,EPX,Travel Agency,0,Online,184,80,Americas,No,Cancellation Plan,0
48,CWT,Travel Agency,53.46,Online,28,89.1,ASIA,No,Customised Plan,0
25,CWT,Travel Agency,11.88,Online,14,19.8,ASIA,Yes,Customised Plan,4078
55,JZI,Airlines,12.25,Online,74,35,ASIA,No,Bronze Plan,0
65,CWT,Travel Agency,9.57,Offline,78,29,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,42,83,EUROPE,No,Customised Plan,0
42,CWT,Travel Agency,11.88,Online,31,19.8,Americas,No,Customised Plan,0
31,CWT,Travel Agency,17.82,Online,28,44,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,11,33,ASIA,No,Cancellation Plan,0
57,EPX,Travel Agency,0,Online,9,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,4,39,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,26,20,ASIA,No,Customised Plan,0
27,C2B,Airlines,54,Online,368,216,ASIA,No,Silver Plan,0
39,CWT,Travel Agency,59.4,Online,62,99,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,12,49,ASIA,No,Customised Plan,0
24,CWT,Travel Agency,41.58,Online,62,69.3,Americas,No,Customised Plan,0
30,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5355
36,EPX,Travel Agency,0,Online,223,28,ASIA,Yes,Customised Plan,4422
27,EPX,Travel Agency,0,Online,19,20,ASIA,No,Customised Plan,0
35,EPX,Travel Agency,0,Online,12,19,ASIA,No,Cancellation Plan,0
26,EPX,Travel Agency,0,Online,10,10,ASIA,No,Cancellation Plan,0
41,EPX,Travel Agency,0,Online,10,50,ASIA,No,Customised Plan,0
46,C2B,Airlines,11.25,Online,4,45,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,17,62,ASIA,No,Customised Plan,0
30,C2B,Airlines,8.38,Online,24,33.5,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,67,20,ASIA,Yes,Customised Plan,4083
54,C2B,Airlines,11.38,Online,41,45.5,ASIA,Yes,Bronze Plan,4959
39,C2B,Airlines,6,Online,44,15,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,187,39,ASIA,No,Cancellation Plan,0
31,EPX,Travel Agency,0,Online,40,112,Americas,No,Customised Plan,0
31,C2B,Airlines,63.21,Online,370,252.85,ASIA,Yes,Silver Plan,5360
72,C2B,Airlines,17.15,Online,33,68.6,ASIA,Yes,Gold Plan,5898
32,CWT,Travel Agency,5.94,Online,2,9.9,ASIA,No,Customised Plan,0
38,CWT,Travel Agency,23.76,Online,84,39.6,EUROPE,No,Customised Plan,0
30,C2B,Airlines,10.13,Online,22,40.5,ASIA,Yes,Bronze Plan,4506
24,C2B,Airlines,4.63,Online,13,18.5,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,15,10,ASIA,No,Cancellation Plan,0
28,C2B,Airlines,12.13,Online,29,48.5,ASIA,Yes,Silver Plan,5000
64,CWT,Travel Agency,90.09,Online,466,138.6,ASIA,No,Silver Plan,0
48,C2B,Airlines,2.81,Online,2,10.04,ASIA,No,Customised Plan,0
36,CWT,Travel Agency,149.5,Online,364,230,Americas,No,Silver Plan,0
69,CWT,Travel Agency,10.5,Offline,29,30,ASIA,No,Customised Plan,0
41,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5250
27,CWT,Travel Agency,17.82,Online,6,0,Americas,No,Customised Plan,0
25,C2B,Airlines,12.4,Online,1,31,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,66,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,103,35,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,57,37,ASIA,No,Cancellation Plan,0
47,C2B,Airlines,63.21,Online,367,252.85,ASIA,Yes,Silver Plan,5141
36,EPX,Travel Agency,0,Online,50,60,ASIA,No,Customised Plan,0
29,EPX,Travel Agency,0,Online,22,30,Americas,No,Customised Plan,0
50,C2B,Airlines,6,Online,21,24,ASIA,Yes,Bronze Plan,4712
31,CWT,Travel Agency,29.7,Online,8,49.5,EUROPE,No,Customised Plan,0
30,C2B,Airlines,6,Online,4,15,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,18,27,ASIA,No,Customised Plan,0
31,EPX,Travel Agency,0,Online,102,18,ASIA,No,Cancellation Plan,0
52,C2B,Airlines,54,Online,367,216,ASIA,Yes,Silver Plan,5227
36,EPX,Travel Agency,0,Online,27,25,ASIA,No,Customised Plan,0
52,C2B,Airlines,6,Online,15,15,ASIA,No,Bronze Plan,0
67,EPX,Travel Agency,0,Online,21,10,ASIA,No,Cancellation Plan,0
33,CWT,Travel Agency,17.82,Online,31,29.7,ASIA,No,Customised Plan,0
35,C2B,Airlines,4.5,Online,29,18,ASIA,Yes,Bronze Plan,4539
28,C2B,Airlines,13.75,Online,6,55,ASIA,No,Gold Plan,0
